,mean_fit_time,algorithm,leaf_size,neighbors,param_p,weights,mean_test_nmse,rank_test_nmse,mean_test_r2,rank_test_r2
9577,"0,00041",brute,19,13,1,distance,"-10,248286",217,"0,834314",145
9721,"0,000422",brute,20,13,1,distance,"-10,248286",217,"0,834314",145
9865,"0,000396",brute,21,13,1,distance,"-10,248286",217,"0,834314",145
10009,"0,000618",brute,22,13,1,distance,"-10,248286",217,"0,834314",145
10153,"0,000455",brute,23,13,1,distance,"-10,248286",217,"0,834314",145
10297,"0,000421",brute,24,13,1,distance,"-10,248286",217,"0,834314",145
43,"0,000532",ball_tree,1,8,1,distance,"-10,290687",289,"0,831191",505
187,"0,000535",ball_tree,2,8,1,distance,"-10,290687",289,"0,831191",505
331,"0,000508",ball_tree,3,8,1,distance,"-10,290687",289,"0,831191",505
475,"0,000538",ball_tree,4,8,1,distance,"-10,290687",289,"0,831191",505
619,"0,000549",ball_tree,5,8,1,distance,"-10,290687",289,"0,831191",505
763,"0,000501",ball_tree,6,8,1,distance,"-10,290687",289,"0,831191",505
907,"0,000511",ball_tree,7,8,1,distance,"-10,290687",289,"0,831191",505
1051,"0,000492",ball_tree,8,8,1,distance,"-10,290687",289,"0,831191",505
1195,"0,000511",ball_tree,9,8,1,distance,"-10,290687",289,"0,831191",505
1339,"0,000505",ball_tree,10,8,1,distance,"-10,290687",289,"0,831191",505
1483,"0,000497",ball_tree,11,8,1,distance,"-10,290687",289,"0,831191",505
1627,"0,000488",ball_tree,12,8,1,distance,"-10,290687",289,"0,831191",505
1771,"0,000485",ball_tree,13,8,1,distance,"-10,290687",289,"0,831191",505
1915,"0,000518",ball_tree,14,8,1,distance,"-10,290687",289,"0,831191",505
2059,"0,000488",ball_tree,15,8,1,distance,"-10,290687",289,"0,831191",505
2203,"0,000491",ball_tree,16,8,1,distance,"-10,290687",289,"0,831191",505
2347,"0,000513",ball_tree,17,8,1,distance,"-10,290687",289,"0,831191",505
2491,"0,000525",ball_tree,18,8,1,distance,"-10,290687",289,"0,831191",505
2635,"0,00049",ball_tree,19,8,1,distance,"-10,290687",289,"0,831191",505
2779,"0,000526",ball_tree,20,8,1,distance,"-10,290687",289,"0,831191",505
2923,"0,000487",ball_tree,21,8,1,distance,"-10,290687",289,"0,831191",505
3067,"0,000536",ball_tree,22,8,1,distance,"-10,290687",289,"0,831191",505
3211,"0,00049",ball_tree,23,8,1,distance,"-10,290687",289,"0,831191",505
3355,"0,000493",ball_tree,24,8,1,distance,"-10,290687",289,"0,831191",505
3499,"0,00058",kd_tree,1,8,1,distance,"-10,290687",289,"0,831191",505
3643,"0,000538",kd_tree,2,8,1,distance,"-10,290687",289,"0,831191",505
3787,"0,000517",kd_tree,3,8,1,distance,"-10,290687",289,"0,831191",505
3931,"0,000576",kd_tree,4,8,1,distance,"-10,290687",289,"0,831191",505
4075,"0,000573",kd_tree,5,8,1,distance,"-10,290687",289,"0,831191",505
4219,"0,000581",kd_tree,6,8,1,distance,"-10,290687",289,"0,831191",505
4363,"0,000527",kd_tree,7,8,1,distance,"-10,290687",289,"0,831191",505
4507,"0,000497",kd_tree,8,8,1,distance,"-10,290687",289,"0,831191",505
4651,"0,000495",kd_tree,9,8,1,distance,"-10,290687",289,"0,831191",505
4795,"0,000494",kd_tree,10,8,1,distance,"-10,290687",289,"0,831191",505
4939,"0,000559",kd_tree,11,8,1,distance,"-10,290687",289,"0,831191",505
5083,"0,000491",kd_tree,12,8,1,distance,"-10,290687",289,"0,831191",505
5227,"0,000497",kd_tree,13,8,1,distance,"-10,290687",289,"0,831191",505
5371,"0,000515",kd_tree,14,8,1,distance,"-10,290687",289,"0,831191",505
5515,"0,000497",kd_tree,15,8,1,distance,"-10,290687",289,"0,831191",505
5659,"0,000499",kd_tree,16,8,1,distance,"-10,290687",289,"0,831191",505
5803,"0,000487",kd_tree,17,8,1,distance,"-10,290687",289,"0,831191",505
5947,"0,000485",kd_tree,18,8,1,distance,"-10,290687",289,"0,831191",505
6091,"0,000481",kd_tree,19,8,1,distance,"-10,290687",289,"0,831191",505
6235,"0,000492",kd_tree,20,8,1,distance,"-10,290687",289,"0,831191",505
6379,"0,000477",kd_tree,21,8,1,distance,"-10,290687",289,"0,831191",505
6523,"0,000491",kd_tree,22,8,1,distance,"-10,290687",289,"0,831191",505
6667,"0,000496",kd_tree,23,8,1,distance,"-10,290687",289,"0,831191",505
6811,"0,000481",kd_tree,24,8,1,distance,"-10,290687",289,"0,831191",505
6955,"0,000434",brute,1,8,1,distance,"-10,290687",289,"0,831191",553
7099,"0,000422",brute,2,8,1,distance,"-10,290687",289,"0,831191",553
7243,"0,000408",brute,3,8,1,distance,"-10,290687",289,"0,831191",553
7387,"0,0013",brute,4,8,1,distance,"-10,290687",289,"0,831191",553
7531,"0,000398",brute,5,8,1,distance,"-10,290687",289,"0,831191",553
